Year,LocationID,LocationName,Geography_Type,County,DataSource,Category,Measure,Short_Question_Text,MeasureId,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,TotalPop18plus,TotalPopulation,Latitude,Longitude
2023,19730,19730,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,13.6,11.7,15.5,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,10.5,9.0,12.3,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19731,19731,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,13.9,11.5,16.5,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,14.4,12.5,16.2,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,11.6,9.9,13.3,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19732,19732,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,10.5,8.6,13.0,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,11.2,9.6,12.9,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,9.6,8.2,11.3,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19733,19733,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,18.4,15.2,21.9,%,Crude prevalence,256,320,39.5590847,-75.6515225
2023,19733,19733,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,17.1,14.7,19.4,%,Crude prevalence,256,320,39.5590847,-75.6515225
2023,19733,19733,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.5,12.3,16.8,%,Crude prevalence,256,320,39.5590847,-75.6515225
2023,19734,19734,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,15.3,13.5,17.2,%,Crude prevalence,10550,14116,39.3816439,-75.6533217
2023,19734,19734,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,15.6,13.8,17.5,%,Crude prevalence,10550,14116,39.3816439,-75.6533217
2023,19734,19734,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,11.6,10.4,13.0,%,Crude prevalence,10550,14116,39.3816439,-75.6533217
2023,19801,19801,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,29.5,26.6,32.2,%,Crude prevalence,12255,16219,39.723588,-75.5412081
2023,19801,19801,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,20.6,18.3,22.7,%,Crude prevalence,12255,16219,39.723588,-75.5412081
2023,19801,19801,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,16.4,14.7,18.0,%,Crude prevalence,12255,16219,39.723588,-75.5412081
2023,19802,19802,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,26.2,23.6,28.9,%,Crude prevalence,20206,26189,39.7550415,-75.5264624
2023,19802,19802,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,18.4,16.5,20.4,%,Crude prevalence,20206,26189,39.7550415,-75.5264624
2023,19802,19802,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,15.0,13.5,16.6,%,Crude prevalence,20206,26189,39.7550415,-75.5264624
2023,19803,19803,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,13.0,11.5,14.8,%,Crude prevalence,17562,21886,39.7998719,-75.5422315
2023,19803,19803,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,12.6,11.2,14.2,%,Crude prevalence,17562,21886,39.7998719,-75.5422315
2023,19803,19803,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,10.9,9.6,12.2,%,Crude prevalence,17562,21886,39.7998719,-75.5422315
2023,19804,19804,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,20.3,18.0,22.5,%,Crude prevalence,14502,18292,39.7187601,-75.6218662
2023,19804,19804,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,17.0,15.2,18.9,%,Crude prevalence,14502,18292,39.7187601,-75.6218662
2023,19804,19804,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.0,12.5,15.6,%,Crude prevalence,14502,18292,39.7187601,-75.6218662
2023,19805,19805,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,24.0,21.6,26.3,%,Crude prevalence,29744,39985,39.7452101,-75.593712
2023,19805,19805,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,18.3,16.4,20.1,%,Crude prevalence,29744,39985,39.7452101,-75.593712
2023,19805,19805,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.7,13.2,16.2,%,Crude prevalence,29744,39985,39.7452101,-75.593712
2023,19806,19806,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,14.2,12.5,16.1,%,Crude prevalence,8977,10083,39.7625423,-75.5632982
