Year,LocationID,LocationName,Geography_Type,County,DataSource,Category,Measure,Short_Question_Text,MeasureId,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,TotalPop18plus,TotalPopulation,Latitude,Longitude
2023,19709,19709,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,6.5,5.8,7.3,%,Crude prevalence,36764,49599,39.4943689,-75.67747
2023,19709,19709,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,21.0,18.2,23.7,%,Crude prevalence,36764,49599,39.4943689,-75.67747
2023,19709,19709,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,30.9,27.2,34.6,%,Crude prevalence,36764,49599,39.4943689,-75.67747
2023,19709,19709,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,8.5,7.2,9.8,%,Crude prevalence,36764,49599,39.4943689,-75.67747
2023,19709,19709,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,6.4,5.6,7.3,%,Crude prevalence,36764,49599,39.4943689,-75.67747
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,4.8,3.2,6.8,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,4.3,3.1,5.8,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,3.4,2.6,4.4,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,14.3,11.8,17.1,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,25.3,21.9,29.0,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,3.5,2.2,5.3,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19710,19710,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,3.0,2.3,3.9,%,Crude prevalence,93,108,39.789573,-75.5846839
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,12.7,11.2,14.4,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,9.9,8.7,11.4,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,8.1,7.1,9.1,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,20.0,17.4,22.8,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,32.0,28.4,35.9,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,10.7,9.2,12.4,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19711,19711,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,6.6,5.8,7.6,%,Crude prevalence,40581,48477,39.7137809,-75.7408261
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,16.5,14.5,18.4,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,13.5,11.9,15.3,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,9.0,8.0,10.1,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,23.1,20.1,26.1,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,32.9,29.1,36.7,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,13.9,11.9,15.9,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19713,19713,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,8.6,7.5,9.8,%,Crude prevalence,25160,31867,39.6707511,-75.7101225
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,27.8,22.2,33.0,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,18.7,15.1,21.9,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,19.6,16.3,22.5,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,25.6,21.7,29.5,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,46.4,41.3,51.1,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,24.7,18.8,30.0,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19717,19717,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,12.9,10.5,15.1,%,Crude prevalence,6185,6201,39.678689,-75.7499623
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,19.8,17.6,22.1,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,16.8,14.9,18.9,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,10.5,9.4,11.7,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,25.8,22.7,29.1,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,34.4,30.7,38.3,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,17.0,14.8,19.3,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19720,19720,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,10.7,9.4,12.1,%,Crude prevalence,47558,61043,39.6454667,-75.6044962
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,7.3,5.7,9.0,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,7.0,5.7,8.4,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,4.8,4.0,5.6,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,18.1,15.5,20.9,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,28.7,25.2,32.4,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,5.3,3.9,6.7,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19730,19730,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,4.3,3.5,5.1,%,Crude prevalence,379,472,39.4549542,-75.6610367
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,7.9,6.3,9.7,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,7.2,6.0,8.7,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,5.1,4.3,6.0,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,19.0,16.2,22.1,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,29.2,25.6,33.0,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,5.8,4.4,7.4,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19731,19731,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,4.4,3.7,5.2,%,Crude prevalence,276,329,39.5094336,-75.6012906
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,4.3,3.1,5.9,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,4.2,3.2,5.4,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,3.4,2.8,4.1,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,Lack of Social/Emotional Support,EMOTIONSPT,15.2,12.7,18.0,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Loneliness among adults,Loneliness,LONELINESS,25.5,22.1,29.1,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Food Stamps,FOODSTAMP,3.1,2.0,4.5,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19732,19732,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Utility Services Threat,SHUTUTILITY,2.8,2.3,3.5,%,Crude prevalence,200,223,39.8002958,-75.5745993
2023,19733,19733,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Food Insecurity,FOODINSECU,12.6,9.8,15.6,%,Crude prevalence,256,320,39.5590847,-75.6515225
2023,19733,19733,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Housing Insecurity,HOUSINSECU,10.5,8.4,12.6,%,Crude prevalence,256,320,39.5590847,-75.6515225
2023,19733,19733,ZCTA,New Castle,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,LACKTRPT,7.2,5.9,8.5,%,Crude prevalence,256,320,39.5590847,-75.6515225
